,calendarDate,isOpen,date
8191,2013/5/23,1,2013-05-23
8192,2013/5/24,1,2013-05-24
8193,2013/5/25,0,2013-05-25
8194,2013/5/26,0,2013-05-26
8195,2013/5/27,1,2013-05-27
8196,2013/5/28,1,2013-05-28
8197,2013/5/29,1,2013-05-29
8198,2013/5/30,1,2013-05-30
8199,2013/5/31,1,2013-05-31
8200,2013/6/1,0,2013-06-01
8201,2013/6/2,0,2013-06-02
8202,2013/6/3,1,2013-06-03
8203,2013/6/4,1,2013-06-04
8204,2013/6/5,1,2013-06-05
8205,2013/6/6,1,2013-06-06
8206,2013/6/7,1,2013-06-07
8207,2013/6/8,0,2013-06-08
8208,2013/6/9,0,2013-06-09
8209,2013/6/10,0,2013-06-10
8210,2013/6/11,0,2013-06-11
8211,2013/6/12,0,2013-06-12
8212,2013/6/13,1,2013-06-13
8213,2013/6/14,1,2013-06-14
8214,2013/6/15,0,2013-06-15
8215,2013/6/16,0,2013-06-16
8216,2013/6/17,1,2013-06-17
8217,2013/6/18,1,2013-06-18
8218,2013/6/19,1,2013-06-19
8219,2013/6/20,1,2013-06-20
8220,2013/6/21,1,2013-06-21
8221,2013/6/22,0,2013-06-22
8222,2013/6/23,0,2013-06-23
8223,2013/6/24,1,2013-06-24
8224,2013/6/25,1,2013-06-25
8225,2013/6/26,1,2013-06-26
8226,2013/6/27,1,2013-06-27
8227,2013/6/28,1,2013-06-28
8228,2013/6/29,0,2013-06-29
8229,2013/6/30,0,2013-06-30
8230,2013/7/1,1,2013-07-01
8231,2013/7/2,1,2013-07-02
8232,2013/7/3,1,2013-07-03
8233,2013/7/4,1,2013-07-04
8234,2013/7/5,1,2013-07-05
8235,2013/7/6,0,2013-07-06
8236,2013/7/7,0,2013-07-07
8237,2013/7/8,1,2013-07-08
8238,2013/7/9,1,2013-07-09
8239,2013/7/10,1,2013-07-10
8240,2013/7/11,1,2013-07-11
8241,2013/7/12,1,2013-07-12
8242,2013/7/13,0,2013-07-13
8243,2013/7/14,0,2013-07-14
8244,2013/7/15,1,2013-07-15
8245,2013/7/16,1,2013-07-16
8246,2013/7/17,1,2013-07-17
8247,2013/7/18,1,2013-07-18
8248,2013/7/19,1,2013-07-19
8249,2013/7/20,0,2013-07-20
8250,2013/7/21,0,2013-07-21
8251,2013/7/22,1,2013-07-22
8252,2013/7/23,1,2013-07-23
8253,2013/7/24,1,2013-07-24
8254,2013/7/25,1,2013-07-25
8255,2013/7/26,1,2013-07-26
8256,2013/7/27,0,2013-07-27
8257,2013/7/28,0,2013-07-28
8258,2013/7/29,1,2013-07-29
8259,2013/7/30,1,2013-07-30
8260,2013/7/31,1,2013-07-31
8261,2013/8/1,1,2013-08-01
8262,2013/8/2,1,2013-08-02
8263,2013/8/3,0,2013-08-03
8264,2013/8/4,0,2013-08-04
8265,2013/8/5,1,2013-08-05
8266,2013/8/6,1,2013-08-06
8267,2013/8/7,1,2013-08-07
8268,2013/8/8,1,2013-08-08
8269,2013/8/9,1,2013-08-09
8270,2013/8/10,0,2013-08-10
8271,2013/8/11,0,2013-08-11
8272,2013/8/12,1,2013-08-12
8273,2013/8/13,1,2013-08-13
8274,2013/8/14,1,2013-08-14
8275,2013/8/15,1,2013-08-15
8276,2013/8/16,1,2013-08-16
8277,2013/8/17,0,2013-08-17
8278,2013/8/18,0,2013-08-18
8279,2013/8/19,1,2013-08-19
8280,2013/8/20,1,2013-08-20
8281,2013/8/21,1,2013-08-21
8282,2013/8/22,1,2013-08-22
8283,2013/8/23,1,2013-08-23
8284,2013/8/24,0,2013-08-24
8285,2013/8/25,0,2013-08-25
8286,2013/8/26,1,2013-08-26
8287,2013/8/27,1,2013-08-27
8288,2013/8/28,1,2013-08-28
8289,2013/8/29,1,2013-08-29
8290,2013/8/30,1,2013-08-30
8291,2013/8/31,0,2013-08-31
8292,2013/9/1,0,2013-09-01
8293,2013/9/2,1,2013-09-02
8294,2013/9/3,1,2013-09-03
8295,2013/9/4,1,2013-09-04
8296,2013/9/5,1,2013-09-05
8297,2013/9/6,1,2013-09-06
8298,2013/9/7,0,2013-09-07
8299,2013/9/8,0,2013-09-08
8300,2013/9/9,1,2013-09-09
8301,2013/9/10,1,2013-09-10
8302,2013/9/11,1,2013-09-11
8303,2013/9/12,1,2013-09-12
8304,2013/9/13,1,2013-09-13
8305,2013/9/14,0,2013-09-14
8306,2013/9/15,0,2013-09-15
8307,2013/9/16,1,2013-09-16
8308,2013/9/17,1,2013-09-17
8309,2013/9/18,1,2013-09-18
8310,2013/9/19,0,2013-09-19
8311,2013/9/20,0,2013-09-20
8312,2013/9/21,0,2013-09-21
8313,2013/9/22,0,2013-09-22
8314,2013/9/23,1,2013-09-23
8315,2013/9/24,1,2013-09-24
8316,2013/9/25,1,2013-09-25
8317,2013/9/26,1,2013-09-26
8318,2013/9/27,1,2013-09-27
8319,2013/9/28,0,2013-09-28
8320,2013/9/29,0,2013-09-29
8321,2013/9/30,1,2013-09-30
8322,2013/10/1,0,2013-10-01
8323,2013/10/2,0,2013-10-02
8324,2013/10/3,0,2013-10-03
8325,2013/10/4,0,2013-10-04
8326,2013/10/5,0,2013-10-05
8327,2013/10/6,0,2013-10-06
8328,2013/10/7,0,2013-10-07
8329,2013/10/8,1,2013-10-08
8330,2013/10/9,1,2013-10-09
8331,2013/10/10,1,2013-10-10
8332,2013/10/11,1,2013-10-11
8333,2013/10/12,0,2013-10-12
8334,2013/10/13,0,2013-10-13
8335,2013/10/14,1,2013-10-14
8336,2013/10/15,1,2013-10-15
8337,2013/10/16,1,2013-10-16
8338,2013/10/17,1,2013-10-17
8339,2013/10/18,1,2013-10-18
8340,2013/10/19,0,2013-10-19
8341,2013/10/20,0,2013-10-20
8342,2013/10/21,1,2013-10-21
8343,2013/10/22,1,2013-10-22
8344,2013/10/23,1,2013-10-23
8345,2013/10/24,1,2013-10-24
8346,2013/10/25,1,2013-10-25
8347,2013/10/26,0,2013-10-26
8348,2013/10/27,0,2013-10-27
8349,2013/10/28,1,2013-10-28
8350,2013/10/29,1,2013-10-29
8351,2013/10/30,1,2013-10-30
8352,2013/10/31,1,2013-10-31
8353,2013/11/1,1,2013-11-01
8354,2013/11/2,0,2013-11-02
8355,2013/11/3,0,2013-11-03
8356,2013/11/4,1,2013-11-04
8357,2013/11/5,1,2013-11-05
8358,2013/11/6,1,2013-11-06
8359,2013/11/7,1,2013-11-07
8360,2013/11/8,1,2013-11-08
8361,2013/11/9,0,2013-11-09
8362,2013/11/10,0,2013-11-10
8363,2013/11/11,1,2013-11-11
8364,2013/11/12,1,2013-11-12
8365,2013/11/13,1,2013-11-13
8366,2013/11/14,1,2013-11-14
8367,2013/11/15,1,2013-11-15
8368,2013/11/16,0,2013-11-16
8369,2013/11/17,0,2013-11-17
8370,2013/11/18,1,2013-11-18
8371,2013/11/19,1,2013-11-19
8372,2013/11/20,1,2013-11-20
8373,2013/11/21,1,2013-11-21
8374,2013/11/22,1,2013-11-22
8375,2013/11/23,0,2013-11-23
8376,2013/11/24,0,2013-11-24
8377,2013/11/25,1,2013-11-25
8378,2013/11/26,1,2013-11-26
8379,2013/11/27,1,2013-11-27
8380,2013/11/28,1,2013-11-28
8381,2013/11/29,1,2013-11-29
8382,2013/11/30,0,2013-11-30
8383,2013/12/1,0,2013-12-01
8384,2013/12/2,1,2013-12-02
8385,2013/12/3,1,2013-12-03
8386,2013/12/4,1,2013-12-04
8387,2013/12/5,1,2013-12-05
8388,2013/12/6,1,2013-12-06
8389,2013/12/7,0,2013-12-07
8390,2013/12/8,0,2013-12-08
8391,2013/12/9,1,2013-12-09
8392,2013/12/10,1,2013-12-10
8393,2013/12/11,1,2013-12-11
8394,2013/12/12,1,2013-12-12
8395,2013/12/13,1,2013-12-13
8396,2013/12/14,0,2013-12-14
8397,2013/12/15,0,2013-12-15
8398,2013/12/16,1,2013-12-16
8399,2013/12/17,1,2013-12-17
8400,2013/12/18,1,2013-12-18
8401,2013/12/19,1,2013-12-19
8402,2013/12/20,1,2013-12-20
8403,2013/12/21,0,2013-12-21
8404,2013/12/22,0,2013-12-22
8405,2013/12/23,1,2013-12-23
8406,2013/12/24,1,2013-12-24
8407,2013/12/25,1,2013-12-25
8408,2013/12/26,1,2013-12-26
8409,2013/12/27,1,2013-12-27
8410,2013/12/28,0,2013-12-28
8411,2013/12/29,0,2013-12-29
8412,2013/12/30,1,2013-12-30
8413,2013/12/31,1,2013-12-31
8414,2014/1/1,0,2014-01-01
8415,2014/1/2,1,2014-01-02
8416,2014/1/3,1,2014-01-03
8417,2014/1/4,0,2014-01-04
8418,2014/1/5,0,2014-01-05
8419,2014/1/6,1,2014-01-06
8420,2014/1/7,1,2014-01-07
8421,2014/1/8,1,2014-01-08
8422,2014/1/9,1,2014-01-09
8423,2014/1/10,1,2014-01-10
8424,2014/1/11,0,2014-01-11
8425,2014/1/12,0,2014-01-12
8426,2014/1/13,1,2014-01-13
8427,2014/1/14,1,2014-01-14
8428,2014/1/15,1,2014-01-15
8429,2014/1/16,1,2014-01-16
8430,2014/1/17,1,2014-01-17
8431,2014/1/18,0,2014-01-18
8432,2014/1/19,0,2014-01-19
8433,2014/1/20,1,2014-01-20
8434,2014/1/21,1,2014-01-21
8435,2014/1/22,1,2014-01-22
8436,2014/1/23,1,2014-01-23
8437,2014/1/24,1,2014-01-24
8438,2014/1/25,0,2014-01-25
8439,2014/1/26,0,2014-01-26
8440,2014/1/27,1,2014-01-27
8441,2014/1/28,1,2014-01-28
8442,2014/1/29,1,2014-01-29
8443,2014/1/30,1,2014-01-30
8444,2014/1/31,0,2014-01-31
8445,2014/2/1,0,2014-02-01
8446,2014/2/2,0,2014-02-02
8447,2014/2/3,0,2014-02-03
8448,2014/2/4,0,2014-02-04
8449,2014/2/5,0,2014-02-05
8450,2014/2/6,0,2014-02-06
8451,2014/2/7,1,2014-02-07
8452,2014/2/8,0,2014-02-08
8453,2014/2/9,0,2014-02-09
8454,2014/2/10,1,2014-02-10
8455,2014/2/11,1,2014-02-11
8456,2014/2/12,1,2014-02-12
8457,2014/2/13,1,2014-02-13
8458,2014/2/14,1,2014-02-14
8459,2014/2/15,0,2014-02-15
8460,2014/2/16,0,2014-02-16
8461,2014/2/17,1,2014-02-17
8462,2014/2/18,1,2014-02-18
8463,2014/2/19,1,2014-02-19
8464,2014/2/20,1,2014-02-20
8465,2014/2/21,1,2014-02-21
8466,2014/2/22,0,2014-02-22
8467,2014/2/23,0,2014-02-23
8468,2014/2/24,1,2014-02-24
8469,2014/2/25,1,2014-02-25
8470,2014/2/26,1,2014-02-26
8471,2014/2/27,1,2014-02-27
8472,2014/2/28,1,2014-02-28
8473,2014/3/1,0,2014-03-01
8474,2014/3/2,0,2014-03-02
8475,2014/3/3,1,2014-03-03
8476,2014/3/4,1,2014-03-04
8477,2014/3/5,1,2014-03-05
8478,2014/3/6,1,2014-03-06
8479,2014/3/7,1,2014-03-07
8480,2014/3/8,0,2014-03-08
8481,2014/3/9,0,2014-03-09
8482,2014/3/10,1,2014-03-10
8483,2014/3/11,1,2014-03-11
8484,2014/3/12,1,2014-03-12
8485,2014/3/13,1,2014-03-13
8486,2014/3/14,1,2014-03-14
8487,2014/3/15,0,2014-03-15
8488,2014/3/16,0,2014-03-16
8489,2014/3/17,1,2014-03-17
8490,2014/3/18,1,2014-03-18
8491,2014/3/19,1,2014-03-19
8492,2014/3/20,1,2014-03-20
8493,2014/3/21,1,2014-03-21
8494,2014/3/22,0,2014-03-22
8495,2014/3/23,0,2014-03-23
8496,2014/3/24,1,2014-03-24
8497,2014/3/25,1,2014-03-25
8498,2014/3/26,1,2014-03-26
8499,2014/3/27,1,2014-03-27
8500,2014/3/28,1,2014-03-28
8501,2014/3/29,0,2014-03-29
8502,2014/3/30,0,2014-03-30
8503,2014/3/31,1,2014-03-31
8504,2014/4/1,1,2014-04-01
8505,2014/4/2,1,2014-04-02
8506,2014/4/3,1,2014-04-03
8507,2014/4/4,1,2014-04-04
8508,2014/4/5,0,2014-04-05
8509,2014/4/6,0,2014-04-06
8510,2014/4/7,0,2014-04-07
8511,2014/4/8,1,2014-04-08
8512,2014/4/9,1,2014-04-09
8513,2014/4/10,1,2014-04-10
8514,2014/4/11,1,2014-04-11
8515,2014/4/12,0,2014-04-12
8516,2014/4/13,0,2014-04-13
8517,2014/4/14,1,2014-04-14
8518,2014/4/15,1,2014-04-15
8519,2014/4/16,1,2014-04-16
8520,2014/4/17,1,2014-04-17
8521,2014/4/18,1,2014-04-18
8522,2014/4/19,0,2014-04-19
8523,2014/4/20,0,2014-04-20
8524,2014/4/21,1,2014-04-21
8525,2014/4/22,1,2014-04-22
8526,2014/4/23,1,2014-04-23
8527,2014/4/24,1,2014-04-24
8528,2014/4/25,1,2014-04-25
8529,2014/4/26,0,2014-04-26
8530,2014/4/27,0,2014-04-27
8531,2014/4/28,1,2014-04-28
8532,2014/4/29,1,2014-04-29
8533,2014/4/30,1,2014-04-30
8534,2014/5/1,0,2014-05-01
8535,2014/5/2,0,2014-05-02
8536,2014/5/3,0,2014-05-03
8537,2014/5/4,0,2014-05-04
8538,2014/5/5,1,2014-05-05
8539,2014/5/6,1,2014-05-06
8540,2014/5/7,1,2014-05-07
8541,2014/5/8,1,2014-05-08
8542,2014/5/9,1,2014-05-09
8543,2014/5/10,0,2014-05-10
8544,2014/5/11,0,2014-05-11
8545,2014/5/12,1,2014-05-12
8546,2014/5/13,1,2014-05-13
8547,2014/5/14,1,2014-05-14
8548,2014/5/15,1,2014-05-15
8549,2014/5/16,1,2014-05-16
8550,2014/5/17,0,2014-05-17
8551,2014/5/18,0,2014-05-18
8552,2014/5/19,1,2014-05-19
8553,2014/5/20,1,2014-05-20
8554,2014/5/21,1,2014-05-21
8555,2014/5/22,1,2014-05-22
8556,2014/5/23,1,2014-05-23
8557,2014/5/24,0,2014-05-24
8558,2014/5/25,0,2014-05-25
8559,2014/5/26,1,2014-05-26
8560,2014/5/27,1,2014-05-27
8561,2014/5/28,1,2014-05-28
8562,2014/5/29,1,2014-05-29
8563,2014/5/30,1,2014-05-30
8564,2014/5/31,0,2014-05-31
8565,2014/6/1,0,2014-06-01
8566,2014/6/2,0,2014-06-02
8567,2014/6/3,1,2014-06-03
8568,2014/6/4,1,2014-06-04
8569,2014/6/5,1,2014-06-05
8570,2014/6/6,1,2014-06-06
8571,2014/6/7,0,2014-06-07
8572,2014/6/8,0,2014-06-08
8573,2014/6/9,1,2014-06-09
8574,2014/6/10,1,2014-06-10
8575,2014/6/11,1,2014-06-11
8576,2014/6/12,1,2014-06-12
8577,2014/6/13,1,2014-06-13
8578,2014/6/14,0,2014-06-14
8579,2014/6/15,0,2014-06-15
8580,2014/6/16,1,2014-06-16
8581,2014/6/17,1,2014-06-17
8582,2014/6/18,1,2014-06-18
8583,2014/6/19,1,2014-06-19
8584,2014/6/20,1,2014-06-20
8585,2014/6/21,0,2014-06-21
8586,2014/6/22,0,2014-06-22
8587,2014/6/23,1,2014-06-23
8588,2014/6/24,1,2014-06-24
8589,2014/6/25,1,2014-06-25
8590,2014/6/26,1,2014-06-26
8591,2014/6/27,1,2014-06-27
8592,2014/6/28,0,2014-06-28
8593,2014/6/29,0,2014-06-29
8594,2014/6/30,1,2014-06-30
8595,2014/7/1,1,2014-07-01
8596,2014/7/2,1,2014-07-02
8597,2014/7/3,1,2014-07-03
8598,2014/7/4,1,2014-07-04
8599,2014/7/5,0,2014-07-05
8600,2014/7/6,0,2014-07-06
8601,2014/7/7,1,2014-07-07
8602,2014/7/8,1,2014-07-08
8603,2014/7/9,1,2014-07-09
8604,2014/7/10,1,2014-07-10
8605,2014/7/11,1,2014-07-11
8606,2014/7/12,0,2014-07-12
8607,2014/7/13,0,2014-07-13
8608,2014/7/14,1,2014-07-14
8609,2014/7/15,1,2014-07-15
8610,2014/7/16,1,2014-07-16
8611,2014/7/17,1,2014-07-17
8612,2014/7/18,1,2014-07-18
8613,2014/7/19,0,2014-07-19
8614,2014/7/20,0,2014-07-20
8615,2014/7/21,1,2014-07-21
8616,2014/7/22,1,2014-07-22
8617,2014/7/23,1,2014-07-23
8618,2014/7/24,1,2014-07-24
8619,2014/7/25,1,2014-07-25
8620,2014/7/26,0,2014-07-26
8621,2014/7/27,0,2014-07-27
8622,2014/7/28,1,2014-07-28
8623,2014/7/29,1,2014-07-29
8624,2014/7/30,1,2014-07-30
8625,2014/7/31,1,2014-07-31
8626,2014/8/1,1,2014-08-01
8627,2014/8/2,0,2014-08-02
8628,2014/8/3,0,2014-08-03
8629,2014/8/4,1,2014-08-04
8630,2014/8/5,1,2014-08-05
8631,2014/8/6,1,2014-08-06
8632,2014/8/7,1,2014-08-07
8633,2014/8/8,1,2014-08-08
8634,2014/8/9,0,2014-08-09
8635,2014/8/10,0,2014-08-10
8636,2014/8/11,1,2014-08-11
8637,2014/8/12,1,2014-08-12
8638,2014/8/13,1,2014-08-13
8639,2014/8/14,1,2014-08-14
8640,2014/8/15,1,2014-08-15
8641,2014/8/16,0,2014-08-16
8642,2014/8/17,0,2014-08-17
8643,2014/8/18,1,2014-08-18
8644,2014/8/19,1,2014-08-19
8645,2014/8/20,1,2014-08-20
8646,2014/8/21,1,2014-08-21
8647,2014/8/22,1,2014-08-22
8648,2014/8/23,0,2014-08-23
8649,2014/8/24,0,2014-08-24
8650,2014/8/25,1,2014-08-25
8651,2014/8/26,1,2014-08-26
8652,2014/8/27,1,2014-08-27
8653,2014/8/28,1,2014-08-28
8654,2014/8/29,1,2014-08-29
8655,2014/8/30,0,2014-08-30
8656,2014/8/31,0,2014-08-31
8657,2014/9/1,1,2014-09-01
8658,2014/9/2,1,2014-09-02
8659,2014/9/3,1,2014-09-03
8660,2014/9/4,1,2014-09-04
8661,2014/9/5,1,2014-09-05
8662,2014/9/6,0,2014-09-06
8663,2014/9/7,0,2014-09-07
8664,2014/9/8,0,2014-09-08
8665,2014/9/9,1,2014-09-09
8666,2014/9/10,1,2014-09-10
8667,2014/9/11,1,2014-09-11
8668,2014/9/12,1,2014-09-12
8669,2014/9/13,0,2014-09-13
8670,2014/9/14,0,2014-09-14
8671,2014/9/15,1,2014-09-15
8672,2014/9/16,1,2014-09-16
8673,2014/9/17,1,2014-09-17
8674,2014/9/18,1,2014-09-18
8675,2014/9/19,1,2014-09-19
8676,2014/9/20,0,2014-09-20
8677,2014/9/21,0,2014-09-21
8678,2014/9/22,1,2014-09-22
8679,2014/9/23,1,2014-09-23
8680,2014/9/24,1,2014-09-24
8681,2014/9/25,1,2014-09-25
8682,2014/9/26,1,2014-09-26
8683,2014/9/27,0,2014-09-27
8684,2014/9/28,0,2014-09-28
8685,2014/9/29,1,2014-09-29
8686,2014/9/30,1,2014-09-30
8687,2014/10/1,0,2014-10-01
8688,2014/10/2,0,2014-10-02
8689,2014/10/3,0,2014-10-03
8690,2014/10/4,0,2014-10-04
8691,2014/10/5,0,2014-10-05
8692,2014/10/6,0,2014-10-06
8693,2014/10/7,0,2014-10-07
8694,2014/10/8,1,2014-10-08
8695,2014/10/9,1,2014-10-09
8696,2014/10/10,1,2014-10-10
8697,2014/10/11,0,2014-10-11
8698,2014/10/12,0,2014-10-12
8699,2014/10/13,1,2014-10-13
8700,2014/10/14,1,2014-10-14
8701,2014/10/15,1,2014-10-15
8702,2014/10/16,1,2014-10-16
8703,2014/10/17,1,2014-10-17
8704,2014/10/18,0,2014-10-18
8705,2014/10/19,0,2014-10-19
8706,2014/10/20,1,2014-10-20
8707,2014/10/21,1,2014-10-21
8708,2014/10/22,1,2014-10-22
8709,2014/10/23,1,2014-10-23
8710,2014/10/24,1,2014-10-24
8711,2014/10/25,0,2014-10-25
8712,2014/10/26,0,2014-10-26
8713,2014/10/27,1,2014-10-27
8714,2014/10/28,1,2014-10-28
8715,2014/10/29,1,2014-10-29
8716,2014/10/30,1,2014-10-30
8717,2014/10/31,1,2014-10-31
8718,2014/11/1,0,2014-11-01
8719,2014/11/2,0,2014-11-02
8720,2014/11/3,1,2014-11-03
8721,2014/11/4,1,2014-11-04
8722,2014/11/5,1,2014-11-05
8723,2014/11/6,1,2014-11-06
8724,2014/11/7,1,2014-11-07
8725,2014/11/8,0,2014-11-08
8726,2014/11/9,0,2014-11-09
8727,2014/11/10,1,2014-11-10
8728,2014/11/11,1,2014-11-11
8729,2014/11/12,1,2014-11-12
8730,2014/11/13,1,2014-11-13
8731,2014/11/14,1,2014-11-14
8732,2014/11/15,0,2014-11-15
8733,2014/11/16,0,2014-11-16
8734,2014/11/17,1,2014-11-17
8735,2014/11/18,1,2014-11-18
8736,2014/11/19,1,2014-11-19
8737,2014/11/20,1,2014-11-20
8738,2014/11/21,1,2014-11-21
8739,2014/11/22,0,2014-11-22
8740,2014/11/23,0,2014-11-23
8741,2014/11/24,1,2014-11-24
8742,2014/11/25,1,2014-11-25
8743,2014/11/26,1,2014-11-26
8744,2014/11/27,1,2014-11-27
8745,2014/11/28,1,2014-11-28
8746,2014/11/29,0,2014-11-29
8747,2014/11/30,0,2014-11-30
8748,2014/12/1,1,2014-12-01
8749,2014/12/2,1,2014-12-02
8750,2014/12/3,1,2014-12-03
8751,2014/12/4,1,2014-12-04
8752,2014/12/5,1,2014-12-05
8753,2014/12/6,0,2014-12-06
8754,2014/12/7,0,2014-12-07
8755,2014/12/8,1,2014-12-08
8756,2014/12/9,1,2014-12-09
8757,2014/12/10,1,2014-12-10
8758,2014/12/11,1,2014-12-11
8759,2014/12/12,1,2014-12-12
8760,2014/12/13,0,2014-12-13
8761,2014/12/14,0,2014-12-14
8762,2014/12/15,1,2014-12-15
8763,2014/12/16,1,2014-12-16
8764,2014/12/17,1,2014-12-17
8765,2014/12/18,1,2014-12-18
8766,2014/12/19,1,2014-12-19
8767,2014/12/20,0,2014-12-20
8768,2014/12/21,0,2014-12-21
8769,2014/12/22,1,2014-12-22
8770,2014/12/23,1,2014-12-23
8771,2014/12/24,1,2014-12-24
8772,2014/12/25,1,2014-12-25
8773,2014/12/26,1,2014-12-26
8774,2014/12/27,0,2014-12-27
8775,2014/12/28,0,2014-12-28
8776,2014/12/29,1,2014-12-29
8777,2014/12/30,1,2014-12-30
8778,2014/12/31,1,2014-12-31
8779,2015/1/1,0,2015-01-01
8780,2015/1/2,0,2015-01-02
8781,2015/1/3,0,2015-01-03
8782,2015/1/4,0,2015-01-04
8783,2015/1/5,1,2015-01-05
8784,2015/1/6,1,2015-01-06
8785,2015/1/7,1,2015-01-07
8786,2015/1/8,1,2015-01-08
8787,2015/1/9,1,2015-01-09
8788,2015/1/10,0,2015-01-10
8789,2015/1/11,0,2015-01-11
8790,2015/1/12,1,2015-01-12
8791,2015/1/13,1,2015-01-13
8792,2015/1/14,1,2015-01-14
8793,2015/1/15,1,2015-01-15
8794,2015/1/16,1,2015-01-16
8795,2015/1/17,0,2015-01-17
8796,2015/1/18,0,2015-01-18
8797,2015/1/19,1,2015-01-19
8798,2015/1/20,1,2015-01-20
8799,2015/1/21,1,2015-01-21
8800,2015/1/22,1,2015-01-22
8801,2015/1/23,1,2015-01-23
8802,2015/1/24,0,2015-01-24
8803,2015/1/25,0,2015-01-25
8804,2015/1/26,1,2015-01-26
8805,2015/1/27,1,2015-01-27
8806,2015/1/28,1,2015-01-28
8807,2015/1/29,1,2015-01-29
8808,2015/1/30,1,2015-01-30
8809,2015/1/31,0,2015-01-31
8810,2015/2/1,0,2015-02-01
8811,2015/2/2,1,2015-02-02
8812,2015/2/3,1,2015-02-03
8813,2015/2/4,1,2015-02-04
8814,2015/2/5,1,2015-02-05
8815,2015/2/6,1,2015-02-06
8816,2015/2/7,0,2015-02-07
8817,2015/2/8,0,2015-02-08
8818,2015/2/9,1,2015-02-09
8819,2015/2/10,1,2015-02-10
8820,2015/2/11,1,2015-02-11
8821,2015/2/12,1,2015-02-12
8822,2015/2/13,1,2015-02-13
8823,2015/2/14,0,2015-02-14
8824,2015/2/15,0,2015-02-15
8825,2015/2/16,1,2015-02-16
8826,2015/2/17,1,2015-02-17
8827,2015/2/18,0,2015-02-18
8828,2015/2/19,0,2015-02-19
8829,2015/2/20,0,2015-02-20
8830,2015/2/21,0,2015-02-21
8831,2015/2/22,0,2015-02-22
8832,2015/2/23,0,2015-02-23
8833,2015/2/24,0,2015-02-24
8834,2015/2/25,1,2015-02-25
8835,2015/2/26,1,2015-02-26
8836,2015/2/27,1,2015-02-27
8837,2015/2/28,0,2015-02-28
8838,2015/3/1,0,2015-03-01
8839,2015/3/2,1,2015-03-02
8840,2015/3/3,1,2015-03-03
8841,2015/3/4,1,2015-03-04
8842,2015/3/5,1,2015-03-05
8843,2015/3/6,1,2015-03-06
8844,2015/3/7,0,2015-03-07
8845,2015/3/8,0,2015-03-08
8846,2015/3/9,1,2015-03-09
8847,2015/3/10,1,2015-03-10
8848,2015/3/11,1,2015-03-11
8849,2015/3/12,1,2015-03-12
8850,2015/3/13,1,2015-03-13
8851,2015/3/14,0,2015-03-14
8852,2015/3/15,0,2015-03-15
8853,2015/3/16,1,2015-03-16
8854,2015/3/17,1,2015-03-17
8855,2015/3/18,1,2015-03-18
8856,2015/3/19,1,2015-03-19
8857,2015/3/20,1,2015-03-20
8858,2015/3/21,0,2015-03-21
8859,2015/3/22,0,2015-03-22
8860,2015/3/23,1,2015-03-23
8861,2015/3/24,1,2015-03-24
8862,2015/3/25,1,2015-03-25
8863,2015/3/26,1,2015-03-26
8864,2015/3/27,1,2015-03-27
8865,2015/3/28,0,2015-03-28
8866,2015/3/29,0,2015-03-29
8867,2015/3/30,1,2015-03-30
8868,2015/3/31,1,2015-03-31
8869,2015/4/1,1,2015-04-01
8870,2015/4/2,1,2015-04-02
8871,2015/4/3,1,2015-04-03
8872,2015/4/4,0,2015-04-04
8873,2015/4/5,0,2015-04-05
8874,2015/4/6,0,2015-04-06
8875,2015/4/7,1,2015-04-07
8876,2015/4/8,1,2015-04-08
8877,2015/4/9,1,2015-04-09
8878,2015/4/10,1,2015-04-10
8879,2015/4/11,0,2015-04-11
8880,2015/4/12,0,2015-04-12
8881,2015/4/13,1,2015-04-13
8882,2015/4/14,1,2015-04-14
8883,2015/4/15,1,2015-04-15
8884,2015/4/16,1,2015-04-16
8885,2015/4/17,1,2015-04-17
8886,2015/4/18,0,2015-04-18
8887,2015/4/19,0,2015-04-19
8888,2015/4/20,1,2015-04-20
8889,2015/4/21,1,2015-04-21
8890,2015/4/22,1,2015-04-22
8891,2015/4/23,1,2015-04-23
8892,2015/4/24,1,2015-04-24
8893,2015/4/25,0,2015-04-25
8894,2015/4/26,0,2015-04-26
8895,2015/4/27,1,2015-04-27
8896,2015/4/28,1,2015-04-28
8897,2015/4/29,1,2015-04-29
8898,2015/4/30,1,2015-04-30
8899,2015/5/1,0,2015-05-01
8900,2015/5/2,0,2015-05-02
8901,2015/5/3,0,2015-05-03
8902,2015/5/4,1,2015-05-04
8903,2015/5/5,1,2015-05-05
8904,2015/5/6,1,2015-05-06
8905,2015/5/7,1,2015-05-07
8906,2015/5/8,1,2015-05-08
8907,2015/5/9,0,2015-05-09
8908,2015/5/10,0,2015-05-10
8909,2015/5/11,1,2015-05-11
8910,2015/5/12,1,2015-05-12
8911,2015/5/13,1,2015-05-13
8912,2015/5/14,1,2015-05-14
8913,2015/5/15,1,2015-05-15
8914,2015/5/16,0,2015-05-16
8915,2015/5/17,0,2015-05-17
8916,2015/5/18,1,2015-05-18
8917,2015/5/19,1,2015-05-19
8918,2015/5/20,1,2015-05-20
8919,2015/5/21,1,2015-05-21
8920,2015/5/22,1,2015-05-22
8921,2015/5/23,0,2015-05-23
8922,2015/5/24,0,2015-05-24
8923,2015/5/25,1,2015-05-25
8924,2015/5/26,1,2015-05-26
8925,2015/5/27,1,2015-05-27
8926,2015/5/28,1,2015-05-28
